MajorAxisLength,MinorAxisLength,ConvexArea,Perimeter,Area_imputed,Eccentricity_imputed,Extent_imputed,target
424.9806728,231.6042653,79014,1157.109,74652.0,0.838451647,0.59261729,1
473.5758459,246.9199675,95477,1328.744,90559.0,0.853315591,0.673231039,1
562.3359079,239.402593,107968,1390.73,104352.0,0.904850809,0.668066581,1
441.7955517,246.810056,86909,1222.158,82161.0,0.829402027,0.630243012,1
532.7314252,322.6830027,138992,1488.84,131816.0,0.795682271,0.722192393,1
696.1490457,302.2224471,167442,1687.178,163082.0,0.900847975,0.763778569,1
425.2194272,239.4695614,81325,1131.53,77012.0,0.826343087,0.654279767,1
528.5858925,204.7395131,87172,1299.386,81604.0,0.921939284,0.491460095,1
430.1149972,251.1757003,85292,1139.84,82853.0,0.811772822,0.746436873,1
591.1801444,321.4311911,151644,1595.364,145693.0,0.839272464,0.6485275,1
541.2000742,232.5480394,101271,1352.482,96443.0,0.902976663,0.553411373,1
730.7609597,295.5004623,172003,1725.003,168620.0,0.914593881,0.796730297,1
661.1487714,376.4321931,197672,1744.271,193032.0,0.822087757,0.631120527,1
588.0709185,308.0257871,146231,1536.473,140897.0,0.851847299,0.733999104,1
483.3400048,315.2484647,122375,1356.398,118988.0,0.758021814,0.7844673,1
456.3827046,293.9224346,107992,1332.203,103666.0,0.765003405,0.647265235,1
394.6465339,228.161,71591,1099.228,68231.0,0.815937489,0.664527251,1
395.724998,300.2270016,93821,1239.54,88928.0,0.6514683,0.671063554,1
496.1307567,314.547414,123305,1419.16,117077.0,0.773332196,0.70883156,1
618.1418151,256.9501109,128101,1522.028,123056.0,0.909510252,0.641284069,1
496.8950128,245.2439068,97496,1256.322,94455.0,0.869715856,0.719887507,1
429.2790857,270.8593166,94720,1234.547,89311.0,0.77581274,0.682649239,1
400.7368809,223.9076574,73278,1105.79,68982.0,0.829342993,0.728765213,1
596.6398018,440.4971275,209457,1726.246,204864.0,0.674476207,0.751009036,1
437.734856,245.4242627,87230,1177.858,83693.0,0.828040175,0.702859542,1
418.5184789,233.9901934,79168,1143.294,75529.0,0.82910585,0.658669736,1
518.720443,305.7358095,125665,1418.304,121034.0,0.80783856,0.70666472,1
440.5629092,305.7917791,107313,1244.054,105192.0,0.71988502,0.736901835,1
469.4593474,215.0799509,80680,1162.004,77402.0,0.888878022,0.621328517,1
380.7764868,300.9086479,90968,1144.344,87857.0,0.612784478,0.728499171,1
522.4680098,348.2821616,144034,1471.508,139399.0,0.745407081,0.69363089,1
626.0641738,366.2370495,181715,1630.704,178334.0,0.81104538,0.789451783,1
555.9210209,332.1238891,149076,1506.255,144084.0,0.801921074,0.729421056,1
511.8746638,215.4482203,88730,1246.361,84975.0,0.907106886,0.629612341,1
493.7652445,308.0001269,122903,1394.1,118043.0,0.781601193,0.675596941,1
515.6080701,261.1366518,109161,1378.308,102769.0,0.862261419,0.65023094,1
559.2958675,313.3098688,139458,1458.551,136960.0,0.828366668,0.722141961,1
548.9710465,264.2584778,116787,1388.476,113206.0,0.876517212,0.725860952,1
610.6779718,325.5076812,159681,1564.694,155057.0,0.846098403,0.761057039,1
571.0488404,278.8373978,127342,1488.324,116715.0,0.872681468,0.60261772,1
498.3917995,241.896779,97149,1293.559,91146.0,0.874317368,0.672892643,1
496.5334606,276.8662029,109593,1345.426,101223.0,0.830110932,0.713611945,1
422.5673288,243.1162956,82708,1122.831,79492.0,0.817920329,0.637353474,1
452.9265064,268.7630536,97428,1222.886,93234.0,0.804913476,0.715906997,1
690.0719941,311.9956922,171794,1680.121,167279.0,0.89195687,0.578673899,1
769.4251488,321.6858345,197851,1865.297,193558.0,0.90840748,0.605915848,1
592.9085046,319.0201112,149156,1529.068,146175.0,0.842906798,0.632833301,1
516.0732298,270.743408,112975,1378.774,108076.0,0.851335233,0.698815436,1
573.5417738,295.4230955,135814,1457.016,131811.0,0.857138757,0.71150732,1
540.814829,306.8177642,134796,1459.345,129038.0,0.823493997,0.64875817,1
613.1726145,273.1819147,134139,1513.352,130868.0,0.895270971,0.536784249,1
713.4725493,373.6425439,210114,1866.091,206720.0,0.851905369,0.780576219,1
632.7276067,414.1883255,209486,1736.839,205497.0,0.755968807,0.76928865,1
598.0726814,314.3906394,149403,1531.955,146420.0,0.850686743,0.746736026,1
523.1863795,309.11683,130059,1396.906,126014.0,0.806792408,0.736226499,1
484.1659011,269.145887,105500,1307.683,101103.0,0.83125185,0.67,1
371.6938257,213.1798061,64321,1006.984,61444.0,0.819180326,0.737472545,1
630.6173412,330.7711388,167411,1679.562,160605.0,0.851398389,0.723185339,1
433.3668701,300.4577801,103883,1257.029,100649.0,0.720639035,0.724719182,1
542.5047797,267.2018778,116961,1390.4,112808.0,0.870293382,0.743155287,1
521.1127579,267.7270571,111368,1377.248,105951.0,0.857933758,0.733559965,1
581.7097499,394.5247078,181352,1647.505,177916.0,0.734862852,0.737206739,1
483.163737,289.8286843,111624,1293.225,109254.0,0.800107952,0.740102967,1
601.8002346,276.2481554,135975,1508.934,128574.0,0.88841751,0.67400216,1
525.9453568,304.1564686,126960,1388.684,124166.0,0.815821133,0.728998849,1
581.2869477,300.635686,139806,1502.661,133784.0,0.855870727,0.679589556,1
481.0639534,217.561151,85153,1219.105,80481.0,0.891891237,0.714973571,1
326.6328824,248.3224493,64892,950.297,63491.0,0.649631331,0.734356566,1
477.0335016,294.5338471,112766,1290.239,109791.0,0.786627389,0.744780007,1
389.6816918,295.3319356,92014,1144.036,89236.0,0.652394055,0.696992892,1
598.9676358,331.2490172,157353,1570.502,152267.0,0.833159184,0.594050406,1
530.1565743,223.4999334,95252,1295.377,89721.0,0.90679426,0.547433097,1
497.7881364,339.5262777,136555,1447.684,129493.0,0.731287033,0.647529753,1
465.3608157,209.2796463,78159,1157.089,74966.0,0.893172211,0.712414947,1
551.4538281,316.469824,139701,1461.03,136180.0,0.818937495,0.729890232,1
453.8934581,292.130181,106036,1266.255,102013.0,0.76535397,0.637828409,1
644.9312689,336.5716285,173362,1629.634,169078.0,0.853023753,0.682988899,1
390.9730835,262.7704159,82394,1137.706,78304.0,0.740466412,0.623285654,1
395.01184,182.3239807,58632,1021.989,54321.0,0.887105943,0.625069042,1
524.8171864,251.1605543,107520,1393.213,101439.0,0.878050657,0.733311646,1
562.2809569,273.3299091,125083,1459.584,118787.0,0.873898112,0.643713354,1
410.6220937,269.8171718,88349,1127.889,85517.0,0.753808948,0.70294108,1
403.1909593,231.0557342,74718,1062.07,72653.0,0.819507998,0.663897875,1
595.3425575,277.9092929,134574,1461.111,126515.0,0.884359909,0.712977469,1
480.629674,314.026534,120922,1361.884,117714.0,0.757043179,0.724300244,1
337.2899875,237.7053859,64499,963.009,62451.0,0.709454946,0.696275072,1
462.0461305,300.5589867,110755,1277.791,107895.0,0.759510001,0.764047729,1
615.4172359,413.9274732,201464,1687.866,199015.0,0.740009433,0.768569796,1
511.8975835,326.3124485,132727,1393.974,130388.0,0.770486336,0.719183673,1
501.0443057,273.1940698,108790,1302.472,106440.0,0.838273925,0.750751174,1
541.9483998,260.083619,112825,1369.202,109878.0,0.87732059,0.689192749,1
427.4942761,236.8825745,82328,1169.476,78984.0,0.832437662,0.69841719,1
625.3482265,286.8998907,144444,1594.209,135899.0,0.88854772,0.632588558,1
678.5595652,367.9003618,201241,1766.873,193818.0,0.840263379,0.79154619,1
654.4702641,272.3013,141442,1562.268,137788.0,0.909335484,0.706431237,1
431.0085748,218.7157773,77521,1187.724,71800.0,0.861680554,0.648154835,1
482.5120191,262.6744113,102157,1270.564,96210.0,0.838832653,0.686586549,1
548.4052371,241.123219,107983,1391.207,103057.0,0.898154134,0.715653732,1
478.2226517,279.361007,106906,1263.012,104602.0,0.811634818,0.77991351,1
465.5737975,290.2024046,109052,1302.361,105467.0,0.781965247,0.730380886,1
440.5599708,243.6365121,88806,1238.163,83059.0,0.833170935,0.685808886,1
466.397472,275.5755957,102653,1260.343,99378.0,0.80677413,0.6870381,1
489.6477891,239.3502938,95774,1270.266,90585.0,0.87238391,0.672344689,1
444.9996477,241.3311658,87785,1182.561,83065.0,0.84017353,0.720549965,1
362.5947181,192.9493667,56006,945.828,54357.0,0.846659474,0.699917592,1
731.5618761,299.4134054,174278,1753.016,169645.0,0.912408981,0.755515672,1
376.1708434,243.9548291,72819,1046.692,70461.0,0.761196452,0.72827907,1
476.8035004,282.0258157,108072,1266.876,105347.0,0.806310313,0.769034792,1
630.6452291,326.2445303,165385,1646.559,160583.0,0.855792865,0.751898675,1
477.9089439,273.4043639,104567,1266.657,101772.0,0.820194593,0.684337933,1
329.3302205,257.2680933,70556,1128.077,61123.0,0.624298597,0.723263519,1
480.6324763,241.0167682,93826,1251.679,90375.0,0.865182269,0.643559069,1
560.4209076,302.6406658,134950,1446.145,131847.0,0.841649703,0.744313787,1
423.6326319,251.2394448,83932,1130.427,81998.0,0.805158483,0.729480633,1
497.7006461,274.5758066,109179,1295.27,105924.0,0.834050126,0.716535433,1
486.5210676,323.3517303,125067,1357.888,121757.0,0.747181362,0.759912623,1
494.2591759,301.6828956,118786,1328.07,116198.0,0.792113448,0.71936754,1
459.3960385,242.6199645,89047,1173.308,86846.0,0.849164703,0.725930755,1
419.3385795,238.3432501,80688,1114.454,77799.0,0.822766851,0.648001,1
391.6781455,248.0891166,77890,1077.419,75242.0,0.773824179,0.668176329,1
486.7663599,297.1102875,116531,1313.092,113164.0,0.792112164,0.739561481,1
657.8678432,378.0584606,197430,1700.937,194864.0,0.818383583,0.786426888,1
503.4514388,266.4450356,108615,1343.017,103313.0,0.848474157,0.667043297,1
488.2150041,261.7242599,101977,1259.069,98464.0,0.844164633,0.679432242,1
503.9920682,252.4996254,101317,1281.252,97377.0,0.865447744,0.708423059,1
648.904219,339.1311299,177170,1660.677,169880.0,0.852564975,0.713766518,1
370.5604807,241.9144571,72724,1027.513,69746.0,0.757501058,0.71260281,1
595.817747,375.0205347,174610,1591.894,172334.0,0.777064027,0.636111296,1
731.4402924,337.1023722,196576,1803.686,192815.0,0.887465183,0.734399043,1
432.0619001,275.6906108,95197,1193.836,92121.0,0.769969011,0.715447344,1
434.5712205,244.4574533,85611,1174.203,82462.0,0.826779841,0.649910941,1
351.2037065,197.2136417,56030,934.49,53325.0,0.827452081,0.706141745,1
595.1070958,330.3427512,156402,1608.599,151703.0,0.831784963,0.67130865,1
274.1689537,191.378387,41924,771.797,40702.0,0.71606769,0.721615488,1
434.1002588,242.7017513,84581,1162.37,81480.0,0.829105982,0.674012309,1
546.6727559,248.5279077,110984,1398.545,104669.0,0.890685928,0.687345679,1
403.7297499,272.9703269,88615,1156.718,85390.0,0.736790229,0.710499821,1
594.7221714,384.0380462,181288,1622.032,178692.0,0.763554308,0.74704638,1
488.897551,277.6837439,108197,1315.843,104385.0,0.823042761,0.772169783,1
746.145341,355.3006855,212569,1876.028,206689.0,0.879346962,0.745808887,1
420.7021756,299.5836092,100659,1245.034,98166.0,0.702074218,0.707426224,1
662.9666319,307.8680665,161782,1646.525,156769.0,0.88563635,0.742108801,1
700.0084625,337.7066668,190749,1789.254,182823.0,0.87593328,0.698891395,1
498.3876606,250.1120371,100204,1298.138,96139.0,0.864959104,0.675361077,1
494.0551922,260.9736477,104468,1317.687,99177.0,0.849102747,0.61417513,1
435.3879154,224.7276306,77824,1100.929,76114.0,0.856495219,0.681927322,1
514.7145466,277.879091,114995,1370.914,111056.0,0.841748223,0.670785994,1
342.6553034,204.0111119,54576,930.051,51350.0,0.803442088,0.649178255,1
614.8149264,304.3315314,150534,1539.429,144973.0,0.868894695,0.733669028,1
621.2067629,379.4244465,188848,1679.075,182788.0,0.791795655,0.733060891,1
585.9819941,281.6014086,133704,1499.355,128442.0,0.876960072,0.750683811,1
381.8024151,258.5879725,78977,1075.8,76364.0,0.73572335,0.747347818,1
658.9566002,308.528449,162376,1624.343,158808.0,0.883618526,0.726610542,1
591.1158376,234.8233464,111428,1425.109,106923.0,0.917708543,0.522278775,1
369.2703695,218.5287077,66145,1036.527,60640.0,0.806095763,0.711720382,1
452.9245926,254.4821926,92886,1209.622,88257.0,0.827229367,0.736088407,1
430.0260915,312.9725953,106439,1251.802,102868.0,0.685790415,0.717930823,1
364.2559451,220.3620197,65462,1056.491,61539.0,0.796252226,0.7233925,1
614.5474258,270.0854905,133475,1531.744,129292.0,0.898249041,0.689689754,1
311.02247,243.4761211,61519,968.697,57999.0,0.622242108,0.656334872,1
456.7407136,248.1499566,92046,1205.863,88315.0,0.839534766,0.644193035,1
478.4818356,238.3218863,92397,1217.127,88250.0,0.867131498,0.606600084,1
600.126138,305.7668376,145158,1495.983,141137.0,0.86046812,0.585589398,1
531.8682601,332.5761746,138078,1539.944,123980.0,0.780386042,0.667621591,1
320.643403,200.2455856,52692,921.059,49371.0,0.78101538,0.675122045,1
820.724022,352.1936798,219952,2289.889,172783.0,0.903244833,0.496936979,1
456.4786879,248.6068692,90550,1207.534,86852.0,0.838683717,0.607853978,1
433.2197933,273.2554614,93852,1182.21,91464.0,0.77598221,0.717702448,1
396.79078,300.8126078,95370,1157.771,93441.0,0.652122156,0.723317129,1
450.0046169,269.2865688,96340,1194.631,94211.0,0.801191187,0.71684776,1
585.0938025,275.4936129,128308,1485.99,124630.0,0.88221128,0.681831859,1
554.4901203,277.0668866,125132,1434.389,116361.0,0.866210843,0.747413046,1
572.7053956,341.2457032,155411,1500.251,152992.0,0.803096791,0.777524801,1
651.0028073,299.7432602,155494,1633.723,147843.0,0.887694392,0.719325646,1
582.6875226,301.5684879,139124,1509.374,135036.0,0.85565446,0.634567669,1
616.9944003,267.9807338,133001,1513.469,128107.0,0.900752608,0.621483426,1
439.3125083,240.4941902,83384,1162.608,79975.0,0.836849476,0.691161601,1
345.315246,225.2188028,62614,987.617,60674.0,0.758036475,0.735576165,1
470.1016955,264.2362097,99678,1265.032,96404.0,0.827080776,0.754547447,1
731.5594062,389.9466998,227170,1876.307,222915.0,0.84609325,0.770542973,1
482.5655775,289.3857273,111707,1316.871,108379.0,0.800238655,0.702710238,1
407.9392627,198.710116,64694,1030.757,62562.0,0.873342236,0.628258686,1
648.2042885,402.2832708,207198,1724.662,204226.0,0.784117922,0.773987918,1
473.3407049,214.0920312,82967,1214.981,77985.0,0.891865826,0.674377378,1
495.6716825,272.6867344,109157,1316.398,104728.0,0.835075211,0.730218937,1
471.1246639,238.3286787,89794,1246.2,85449.0,0.862608676,0.584770469,1
477.1107437,261.9163163,100259,1229.813,97558.0,0.835846416,0.777045002,1
548.2208328,231.6610186,102899,1399.672,97049.0,0.906330851,0.616301518,1
355.1360184,212.0294595,60490,940.363,58870.0,0.802213456,0.734956305,1
450.9889914,241.3303882,88842,1183.981,83889.0,0.844780047,0.729824958,1
514.5888486,275.5833551,114538,1360.821,110527.0,0.844509317,0.689698853,1
362.2312356,236.4044486,69506,1024.169,66793.0,0.757673254,0.684109182,1
485.4521433,243.0800284,95741,1244.563,91665.0,0.865604032,0.700032075,1
478.8771011,345.9199722,134778,1549.185,126149.0,0.691520882,0.624908356,1
443.4929899,293.3841689,104508,1238.627,101618.0,0.749918202,0.750241792,1
450.4081356,276.9226152,100712,1239.314,96442.0,0.788662816,0.703058137,1
434.9940818,235.5194933,83074,1148.633,79397.0,0.840744874,0.696116854,1
439.2290769,258.3043276,89048,1184.581,86658.0,0.80879864,0.699757752,1
548.9408354,265.3050959,116819,1385.645,113046.0,0.8754528,0.677181674,1
330.6772412,215.7016476,56639,936.823,53373.0,0.757958591,0.654281336,1
404.3024952,256.0624764,84523,1153.618,80274.0,0.773870556,0.663542132,1
464.8339317,247.352044,92412,1198.853,89431.0,0.846662711,0.624797395,1
403.9094148,271.2515091,87629,1140.605,84383.0,0.74094546,0.67494521,1
520.1030781,245.2097587,103918,1345.687,98260.0,0.88188543,0.576457129,1
489.4542174,273.4526643,106961,1273.128,104656.0,0.829377269,0.741609977,1
462.5059292,277.6991108,101921,1217.831,100186.0,0.799682716,0.682242863,1
503.6875762,322.6225172,131499,1429.352,122617.0,0.767940576,0.643253594,1
507.2404407,296.8298817,122361,1407.401,117301.0,0.810899272,0.618402185,1
302.6110474,209.1160842,50679,889.743,48007.0,0.72281732,0.677051307,1
615.2108745,346.7022458,170954,1635.791,165681.0,0.826081781,0.735823666,1
429.0904087,252.0375627,87269,1176.227,83929.0,0.809313914,0.704841486,1
546.6352817,256.6147321,113425,1405.868,109701.0,0.882962171,0.580625185,1
637.7702144,237.4717854,120417,1484.334,117098.0,0.928093615,0.652865745,1
536.8515692,258.71716,112201,1354.715,107082.0,0.876217627,0.729520929,1
477.1675089,277.2224874,108053,1339.098,102944.0,0.813921262,0.715684093,1
327.2878204,212.2310886,55532,934.708,53077.0,0.761253861,0.646413348,1
453.2033953,222.6050244,81689,1161.291,78161.0,0.871057374,0.733492868,1
585.2941984,270.7088097,128445,1526.711,122433.0,0.886610152,0.579493175,1
662.7137696,275.4396927,148697,1622.58,142069.0,0.909536563,0.732276687,1
436.1824306,264.8740998,93928,1320.46,82585.0,0.794506753,0.588446959,1
477.4997235,261.9434084,99964,1258.683,96753.0,0.836102728,0.694107266,1
472.3094058,287.5938899,109501,1281.378,106393.0,0.793239365,0.678388339,1
620.4872195,376.4886055,187560,1695.23,182122.0,0.794882897,0.721829842,1
336.6780578,189.2616674,52077,919.419,49691.0,0.827039135,0.724950397,1
436.3900466,236.8953933,82642,1148.146,79057.0,0.839828107,0.654597092,1
560.0071356,259.3973494,116070,1456.757,110785.0,0.886251871,0.558566689,1
671.2545607,328.9098892,175679,1689.585,171749.0,0.871726491,0.738159297,1
547.4564052,354.5846058,155682,1544.342,149841.0,0.761899987,0.711847256,1
486.9021671,257.2700163,100196,1272.882,97513.0,0.849007165,0.688908984,1
422.0440713,305.8751238,100815,1254.468,97254.0,0.68901521,0.633349614,1
519.6799838,325.3324878,133811,1393.335,132116.0,0.779803256,0.745071058,1
535.980907,324.95892,139810,1475.658,132730.0,0.795244976,0.688558608,1
377.136928,235.1294691,71551,1087.108,68576.0,0.781855924,0.719074732,1
504.3954957,277.0339524,111306,1297.147,109011.0,0.835664958,0.620933014,1
502.7293381,280.3437406,113476,1323.557,109438.0,0.830080564,0.6354731,1
394.4426146,255.2544409,81613,1130.405,76551.0,0.762382271,0.632365454,1
573.4036122,270.6325069,124432,1418.385,121080.0,0.881611618,0.723790395,1
437.7712614,253.9093213,90825,1199.809,86202.0,0.814613238,0.705146139,1
639.6015714,273.092077,139500,1535.248,134913.0,0.904264761,0.73672628,1
713.0171239,316.3984978,179961,1739.277,175247.0,0.896152602,0.592162706,1
609.8297259,408.5356188,197426,1639.103,195281.0,0.742435528,0.769656124,1
506.1154491,334.3317845,134210,1412.02,131496.0,0.750752113,0.705522559,1
604.5300676,372.8498432,180289,1622.809,175946.0,0.787151415,0.775837589,1
424.5594345,203.3812923,70487,1126.765,66265.0,0.877792635,0.628014974,1
498.433852,274.5902751,110118,1285.854,106938.0,0.834567201,0.773187379,1
473.9659934,207.7369888,80356,1205.819,76624.0,0.898831116,0.661007591,1
425.0072805,268.6684637,92317,1184.156,88747.0,0.774845821,0.761312848,1
624.8449588,340.6956311,170781,1641.14,165940.0,0.838274613,0.779463573,1
579.9185509,400.8016603,185474,1628.157,181926.0,0.722726255,0.716808511,1
599.3628139,327.0840676,152985,1557.606,148073.0,0.837967815,0.690156141,1
516.4855009,260.1054455,106499,1285.063,103915.0,0.863933164,0.691085026,1
417.1369997,219.1852525,73629,1085.215,71141.0,0.850823569,0.725454805,1
614.9937443,352.28079,172094,1607.527,169494.0,0.819681103,0.740122616,1
360.0191761,172.5083892,51538,940.542,47253.0,0.877725147,0.711320187,1
522.3810484,252.36543,105956,1311.161,102960.0,0.875561861,0.741658503,1
450.480907,233.6080557,84540,1162.256,81570.0,0.855032254,0.733213483,1
357.2050867,228.86293,65994,1006.598,62526.0,0.767787509,0.707307692,1
588.3715687,311.2961675,149492,1521.811,141613.0,0.84857138,0.721793513,1
497.7014599,275.9717264,109992,1347.989,105961.0,0.832188722,0.697561586,1
536.4989648,299.4368265,129758,1404.303,125282.0,0.829752693,0.735948588,1
433.4845202,261.0666438,90160,1166.517,87252.0,0.798306516,0.73579464,1
472.208192,294.4538963,111241,1267.646,108771.0,0.781769152,0.770049274,1
556.9819072,318.2528014,143228,1576.336,138202.0,0.820680026,0.697215215,1
453.715176,260.4860546,94643,1204.623,92024.0,0.818772562,0.751860779,1
458.0446404,216.3409323,78694,1135.68,76708.0,0.881430321,0.658392557,1
490.4095974,277.084224,107939,1297.279,105053.0,0.825086992,0.670404145,1
434.2226657,220.4917639,77356,1183.236,72924.0,0.861483822,0.621603191,1
408.1899217,281.3966838,93087,1187.085,89169.0,0.724402895,0.713854554,1
470.5658055,254.2608114,95156,1216.104,93042.0,0.841453216,0.632396721,1
364.7511364,249.723369,72956,1027.206,71054.0,0.728880994,0.727848231,1
426.2364248,275.2870726,92030,1163.021,90675.0,0.763459806,0.740107415,1
598.761032,297.2016018,142159,1510.852,137921.0,0.868116234,0.748756786,1
580.7758476,362.3455742,167563,1554.365,164440.0,0.78150484,0.770427286,1
490.4334789,189.4429399,75157,1182.852,71502.0,0.922383026,0.500546035,1
606.351813,305.3303818,148528,1547.081,144250.0,0.863964234,0.800255194,1
694.2475503,411.810369,225916,1812.569,223075.0,0.805073466,0.764940471,1
398.8024524,182.8440459,58530,1008.134,56244.0,0.888703306,0.65636597,1
614.8344775,297.7353473,148078,1553.114,142239.0,0.874928099,0.643516382,1
407.9403285,245.8211977,79715,1068.727,78632.0,0.798050128,0.689010979,1
467.6371192,258.947168,98337,1258.966,93430.0,0.832692769,0.7129884,1
522.7865556,241.940773,101231,1298.731,97583.0,0.886467562,0.725982963,1
542.4197414,293.4732356,126325,1400.524,123654.0,0.840993944,0.65953021,1
477.1719928,231.0396812,89369,1202.493,85894.0,0.874965463,0.730391156,1
772.956877,388.201507,239093,1942.05,235047.0,0.864734549,0.711672732,1
663.1332504,297.4179501,158488,1755.968,152611.0,0.893780798,0.61471504,1
499.2377543,224.4723887,88572,1258.062,83932.0,0.893214785,0.67084419,1
520.3266122,289.6619857,121057,1374.171,117354.0,0.83071856,0.712064948,1
363.5788956,234.4544522,68906,1015.021,66315.0,0.764307755,0.688944066,1
405.6780508,277.4549315,89710,1126.518,87663.0,0.729548695,0.743688283,1
481.5643732,253.8467812,97623,1225.352,95364.0,0.849784975,0.737951528,1
450.2555917,228.912522,80567,1142.632,78787.0,0.861117655,0.677376367,1
593.7498799,346.7570543,163523,1548.609,160451.0,0.811745025,0.785231188,1
521.191031,302.1091845,125856,1403.043,121077.0,0.814864461,0.734512254,1
388.582055,205.5143916,63596,977.906,62280.0,0.848694829,0.791440045,1
481.7946852,288.6600202,109314,1284.69,106897.0,0.80064808,0.715983148,1
491.1120737,293.9110068,114128,1303.224,111568.0,0.801152573,0.734758929,1
340.7836277,231.4351892,63181,956.302,61556.0,0.73402126,0.734803992,1
331.8941109,184.2131203,49720,874.091,47609.0,0.831826447,0.748192733,1
345.9436498,235.4304678,67390,1063.621,61861.0,0.732705625,0.70227959,1
420.350624,275.8810121,90768,1172.642,84855.0,0.754489905,0.673805327,1
639.8506348,258.3819447,129101,1496.062,127292.0,0.914840211,0.534714521,1
522.5437758,308.0475964,129444,1414.078,125968.0,0.807757147,0.739578685,1
275.3377168,226.802199,50103,859.326,48488.0,0.566991437,0.669594277,1
416.2814499,264.0989928,90393,1209.582,84774.0,0.772985146,0.697670974,1
376.9878173,268.8326119,82584,1144.959,78921.0,0.701055316,0.719924469,1
609.6301806,306.6080357,148876,1538.316,145235.0,0.864320723,0.682495301,1
497.0580562,236.2127732,96247,1271.343,87039.0,0.879866091,0.636981038,1
949.6626718,293.386698,225592,2352.029,181126.0,0.951082244,0.414153748,1
580.4381967,318.180558,145899,1512.658,142419.0,0.836364958,0.754857688,1
398.6207288,296.8829335,95666,1173.39,92619.0,0.667315162,0.742996727,1
348.4009519,252.9930044,70513,1028.839,68510.0,0.687531298,0.670877399,1
302.8128348,205.9633801,50748,862.001,48551.0,0.733056942,0.742824357,1
424.4199935,282.2115053,95982,1204.61,92472.0,0.746901655,0.746163157,1
465.1799197,287.0157139,105549,1310.51,100928.0,0.78696365,0.686192924,1
447.5951038,277.4359099,100285,1229.91,96920.0,0.784730757,0.687258906,1
457.4774879,277.3867797,101717,1248.75,96762.0,0.795205711,0.78868349,1
594.1828014,328.5680583,155600,1560.016,151908.0,0.833198042,0.721207805,1
387.8523157,250.5845218,77706,1078.409,75368.0,0.76326774,0.735096754,1
614.3804322,353.4662998,173527,1641.456,168269.0,0.817927331,0.756241377,1
422.87694,302.2095731,101942,1191.348,99333.0,0.699480849,0.720765368,1
416.8989374,317.5428031,107169,1261.988,102722.0,0.647955574,0.724419777,1
542.1781725,250.0630792,108119,1360.497,104468.0,0.887286135,0.646932785,1
408.5855548,231.1420842,76106,1079.578,73699.0,0.824602335,0.703181055,1
448.5277271,207.7512363,75002,1091.499,71918.0,0.88626171,0.696373759,1
560.7226757,294.6625589,130766,1426.6,127933.0,0.850790524,0.667778474,1
445.2461201,217.6202412,76157,1147.6,73294.0,0.872416085,0.654434087,1
679.4893072,357.0472563,195810,1831.909,189069.0,0.850815756,0.612143209,1
570.2169046,368.2206845,165584,1563.83,159064.0,0.763544285,0.781964054,1
492.6065372,315.2013498,123230,1311.522,120818.0,0.768487895,0.672032484,1
402.4157189,194.6688358,61673,1034.144,59890.0,0.875205907,0.719710626,1
558.0587508,316.7128382,142114,1478.596,137593.0,0.823355491,0.677764642,1
607.9964652,349.6589887,169060,1574.164,166654.0,0.818082863,0.753517688,1
298.8588591,239.8993992,58630,915.13,55858.0,0.596358734,0.681452744,1
473.3133932,284.170622,108094,1259.934,105308.0,0.799710534,0.787014132,1
424.563654,207.8230517,70674,1105.042,67468.0,0.87200443,0.611693881,1
549.8652777,308.392291,136612,1453.895,132680.0,0.827917003,0.650653694,1
582.6121787,343.2602128,160008,1555.816,154197.0,0.808005855,0.762219476,1
740.0037432,390.3008576,229195,1853.893,225043.0,0.849597917,0.744187354,1
433.1941642,199.8147343,70454,1085.157,66613.0,0.887265505,0.708950617,1
594.1144312,306.3100019,146674,1530.598,141559.0,0.856845008,0.764489545,1
460.1429023,226.581322,82990,1205.141,77622.0,0.870360472,0.651213128,1
690.4334163,332.5532581,181954,1681.985,179668.0,0.876358889,0.779403089,1
507.6851162,268.0873433,108296,1295.591,105091.0,0.849208116,0.700270537,1
356.3232835,248.674245,69880,1022.705,66938.0,0.71620554,0.708661084,1
451.7827664,278.2800079,101878,1254.755,97494.0,0.787777611,0.689695666,1
468.6679004,279.8129101,103475,1233.824,101770.0,0.802212378,0.785177527,1
504.4821967,227.1275085,90790,1230.493,88338.0,0.892918128,0.727157486,1
563.5463265,275.3557685,125523,1469.764,119336.0,0.872500913,0.668155987,1
520.6800335,316.1898754,130948,1422.242,126019.0,0.794500651,0.694510885,1
621.3515398,318.5977308,159694,1585.782,154498.0,0.858538226,0.750048547,1
471.3667164,227.3931825,87501,1243.987,82632.0,0.875944181,0.633078974,1
571.2892031,492.2752785,228259,1947.46,218459.0,0.507431838,0.731973651,1
607.7096735,316.8097244,153905,1557.266,150420.0,0.853362761,0.642408712,1
487.6911592,289.9248299,113271,1316.112,110296.0,0.804107077,0.687099748,1
609.6431474,359.2245718,174156,1592.095,171264.0,0.807959919,0.771737563,1
500.9313423,286.2523864,113888,1319.435,110936.0,0.820643598,0.732395854,1
346.457978,204.0812123,56464,927.283,54502.0,0.808096294,0.636111111,1
532.0841297,342.4207326,144862,1449.803,142415.0,0.765407249,0.770643939,1
494.16296,244.8038886,97707,1269.68,94282.0,0.868670102,0.702386185,1
356.5678081,253.2546956,71879,1041.27,68799.0,0.703942708,0.700929152,1
